,Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role,DD_Latitudes,DD_Longitudes
84,11605.*A,AIRPORT,CGI,2022-03-24,ACE,NONE,MO,MISSOURI,SCOTT,MO,CAPE GIRARDEAU,CAPE GIRARDEAU RGNL,PU,PU,CITY OF CAPE GIRARDEAU,"CITY HALL, 401 INDEPENDENCE","CAPE  GIRARDEAU, MO 63701",573-334-1212,MS. KATRINA D. AMOS,PO BOX 617,"CAPE GIRARDEAU, MO 63702",573-334-6230,037-13-31.1000N,134011.1000N,089-34-14.7000W,0322454.7000W,E,341.6,S,02W,2015.0,,ST LOUIS,5.0,SW,557.0,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,,STL,SAINT LOUIS,,1-800-WX-BRIEF,,,,CGI,Y,1943-04-01,O,I A S 05/1973,NGRY,NO OBJECTION,N,N,N,Y,F,F,2021-11-05,,100LL A,MAJOR,MAJOR,HIGH,NONE,SEE RMK,SS-SR,Y,122.95,125.525,N,CG,N,,49.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,,1482.0,11770.0,12144.0,247.0,2021-09-30,3RD PARTY SURVEY,2011-09-12,3RD PARTY SURVEY,2011-09-12,,"HGR,TIE","AFRT,AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KCGI,,Regional,37.22530555555556,-89.57075
85,11858.*A,AIRPORT,LLU,2022-03-24,ACE,NONE,MO,MISSOURI,BARTON,MO,LAMAR,LAMAR MUNI,PU,PU,CITY OF LAMAR,1104 BROADWAY,"LAMAR, MO 64759",417 682-5554,RUSS WORSLEY,1104 BROADWAY,"LAMAR, MO 64759",417-682-5554,037-29-09.5000N,134949.5000N,094-18-43.2000W,0339523.2000W,E,1009.8,S,02E,2015.0,,KANSAS CITY,2.0,SW,105.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,COU,COLUMBIA,,1-800-WX-BRIEF,,,,COU,Y,1951-03-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-07-23,,100LL A,,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,300.0,3200.0,1800.0,20.0,2019-12-31,3RD PARTY SURVEY,2015-11-07,3RD PARTY SURVEY,2015-11-07,,TIE,"AGRI,INSTR,RNTL",Y-L,KLLU,,Local,37.48597222222222,-94.312
86,11921.*A,AIRPORT,MYJ,2022-03-24,ACE,NONE,MO,MISSOURI,AUDRAIN,MO,MEXICO,MEXICO MEML,PU,PU,CITY OF MEXICO,300 N. COAL,"MEXICO, MO 65265",573-581-2100,JAY JACOBI,5720 HWY 54 EAST,"MEXICO, MO 65265",573-581-0162,039-09-27.0400N,140967.0420N,091-49-05.7500W,0330545.7500W,E,822.7,S,02E,2000.0,,KANSAS CITY,3.0,E,290.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,STL,SAINT LOUIS,,1-800-WX-BRIEF,,,,STL,Y,1940-04-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2019-05-14,,100LL A MOGAS,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,19.0,7.0,0.0,0.0,0.0,0.0,0.0,,,1650.0,2040.0,10276.0,56.0,2018-12-31,3RD PARTY SURVEY,2015-07-22,3RD PARTY SURVEY,2015-07-22,,TIE,"AGRI,INSTR,RNTL",Y-L,KMYJ,,Local,39.157511666666664,-91.81826388888888
87,51533.1*A,AIRPORT,TNI,2022-03-24,AWP,HNL,MP,N MARIANA ISLANDS,NORTHERN MARIANA IS,MP,TINIAN ISLAND,TINIAN INTL,PU,PU,COMMONWEALTH PORTS AUTHORITY,PO BOX 235,"TINIAN, MP 96952-1055",(670) 237-6520,ANTONIO RAMON. BORJA,PO BOX 235,"TINIAN, MP 96952-1055",(670) 433-9294,014-59-57.2300N,053997.2300N,145-37-09.6600E,0524229.6630E,E,270.0,S,01E,2005.0,,GNC 7,1.0,N,1416.0,ZUA,ZUA,GUAM,ZUA,ZUA,GUAM,N,HNL,HONOLULU,,1-800-WX-BRIEF,,,,HNL,Y,1973-05-01,O,I A S 07/1989,NGY,NOT ANALYZED,,,N,Y,F,F,2018-10-23,,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,123.6,Y,CG,N,,14.0,5.0,,,,,,0.0,,21610.0,2365.0,5154.0,78.0,2018-10-30,3RD PARTY SURVEY,2016-10-04,3RD PARTY SURVEY,2016-10-04,,,"CARGO,CHTR",Y,PGWT,Non-Hub,,14.999230555555556,145.61935083333333
88,11195.*A,AIRPORT,CBM,2022-03-24,ASO,JAN,MS,MISSISSIPPI,LOWNDES,MS,COLUMBUS,COLUMBUS AFB,MA,PR,USAF,"HQ 14TH FTW ATC,COLUMBUS AFB","COLUMBUS, MS 39701",,AIRFIELD MANAGER,"HQ 14TH FTW ATC,COLUMBUS AFB","COLUMBUS, MS 39701-5000",662-434-2993,033-38-42.6300N,121122.6300N,088-26-45.3100W,0318405.3100W,E,218.0,S,00E,1995.0,,MEMPHIS,9.0,N,,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,N,GWO,GREENWOOD,,1-800-WX-BRIEF,,,,CBM,Y,1943-01-01,O,,,NOT ANALYZED,N,N,N,N,,N,,2012-07-24,A++,MAJOR,MAJOR,LOW,LOW,SS-SR,SS-SR,Y,,,N,CG,,,,,,,,,,700.0,,,,,452820.0,,MILITARY,2019-10-15,MILITARY,2019-10-15,,HGR,CARGO,Y,KCBM,,,33.645175,-88.44591944444444
89,11431.*A,AIRPORT,1MS8,2022-03-24,ASO,JAN,MS,MISSISSIPPI,LOWNDES,MS,SHUQUALAK,"COLUMBUS AFB AUX FLD, (GUNSHY)",MA,PR,HQ 14TH FLYING TRAINING WING,COLUMBUS AFB,"COLUMBUS, MS 39701-5000",601-434-7560,MAJOR LANDRY,HQ 14TH FLYING TRAINING WING,"COLUMBUS AFB, MS 39701-5000",601-434-7560,032-56-24.4600N,118584.4640N,088-34-45.1500W,0318885.1550W,E,260.0,E,02E,1985.0,,MEMPHIS,3.0,S,,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,,GWO,GREENWOOD,,1-800-WX-BRIEF,,,,,N,,O,,,NOT ANALYZED,,,,,,N,,1991-01-03,,,,,,,,N,,122.7,N,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,32.940128888888886,-88.57920972222223
90,11444.*A,AIRPORT,STF,2022-03-24,ASO,JAN,MS,MISSISSIPPI,OKTIBBEHA,MS,STARKVILLE,GEORGE M BRYAN,PU,PU,CITY OF STARKVILLE,101 LAMPKIN ST,"STARKVILLE, MS 39759",662-323-4583,RODNEY LINCOLN,PO BOX 1424,"STARKVILLE, MS 39760",662-418-5900,033-25-59.2000N,120359.2000N,088-50-55.0000W,0319855.0000W,E,332.6,S,01W,2005.0,,MEMPHIS,3.0,SW,635.0,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,N,GWO,GREENWOOD,,1-800-WX-BRIEF,,,,GWO,Y,1940-04-01,O,,NGRY3,NO OBJECTION,N,N,N,Y,S,S,2022-02-10,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.7,122.7,Y,CG,N,,45.0,0.0,2.0,0.0,7.0,0.0,0.0,,,,20529.0,9987.0,721.0,2022-02-10,3RD PARTY SURVEY,2006-06-20,3RD PARTY SURVEY,2006-06-20,,TIE,"GLD,INSTR,RNTL,TOW",Y-L,KSTF,,Regional,33.43311111111111,-88.84861111111111
91,11244.*A,AIRPORT,GLH,2022-03-24,ASO,JAN,MS,MISSISSIPPI,WASHINGTON,MS,GREENVILLE,GREENVILLE MID-DELTA,PU,PU,CITY OF GREENVILLE,340 MAIN ST,"GREENVILLE, MS 38701",,SAM WASHINGTON,166 FIFTH AVE SUITE 300,"GREENVILLE, MS 38703",662-334-3121,033-28-58.3700N,120538.3720N,090-59-08.2100W,0327548.2100W,E,130.5,S,03E,1990.0,,MEMPHIS,5.0,NE,2000.0,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,N,GWO,GREENWOOD,,1-800-WX-BRIEF,,,,GLH,Y,1942-06-01,O,,NGPY3,NO OBJECTION,N,N,N,Y,F,F,2019-08-30,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,Y,122.95,119.0,Y,CG,N,,9.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,,1389.0,1284.0,13767.0,6524.0,2019-07-31,NGS,,,,,"HGR,TIE","AGRI,CARGO",Y-L,KGLH,,Regional,33.48288111111111,-90.98561388888889
92,11253.*A,AIRPORT,GPT,2022-03-24,ASO,JAN,MS,MISSISSIPPI,HARRISON,MS,GULFPORT,GULFPORT-BILOXI INTL,PU,PU,GULFPORT-BILOXI RGNL APT AUTH,14035-L AIRPORT RD,"GULFPORT, MS 39503",228-863-5951,CLAY WILLIAMS,14035-L AIRPORT RD,"GULFPORT, MS 39503",228-863-5951,030-24-26.1700N,109466.1690N,089-04-12.3400W,0320652.3450W,E,28.0,S,02W,2020.0,800.0,NEW ORLEANS,3.0,NE,1400.0,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,N,GWO,GREENWOOD,,1-800-WX-BRIEF,,,,GPT,Y,,O,I B S 05/1973,NGPY3,NOT ANALYZED,N,Y,N,Y,F,F,2021-02-23,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,Y,122.95,123.7,Y,CG,N,,33.0,3.0,2.0,3.0,0.0,0.0,0.0,5786.0,,3508.0,5428.0,7462.0,25605.0,2020-12-31,3RD PARTY SURVEY,2019-06-06,3RD PARTY SURVEY,2019-06-06,,"HGR,TIE","AFRT,AMB,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES,SURV",Y-L,KGPT,Small,,30.407269166666662,-89.07009583333333
93,11339.2*A,AIRPORT,NJW,2022-03-24,ASO,JAN,MS,MISSISSIPPI,LAUDERDALE,MS,MERIDIAN,JOE WILLIAMS NOLF,MN,PR,US NAVY,COMTRAWING 1,"NAS MERIDIAN, MS 39309",,,,,,032-47-56.1400N,118076.1360N,088-50-04.3000W,0319804.2950W,E,539.1,E,01W,2010.0,,MEMPHIS,,,,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,N,GWO,GREENWOOD,,1-800-WX-BRIEF,,,,NMM,Y,,O,,,,,,,N,,N,,1980-07-03,A++,,,,,SEE RMK,,Y,,,N,,,,,,,,,,,,,,,,,,MILITARY,2010-06-08,MILITARY,2010-06-08,,,,,KNJW,,,32.79892666666667,-88.83452638888888
94,11339.*A,AIRPORT,MEI,2022-03-24,ASO,JAN,MS,MISSISSIPPI,LAUDERDALE,MS,MERIDIAN,KEY FLD,PU,PU,MERIDIAN ARPT AUTH,2811A AIRPORT BLVD,"MERIDIAN, MS 39307",601-482-0364,TOM WILLIAMS,2811A AIRPORT BLVD,"MERIDIAN, MS 39307",601-482-0364,032-19-57.4000N,116397.4000N,088-45-06.7000W,0319506.7000W,E,298.0,S,02W,2015.0,,MEMPHIS,3.0,SW,1000.0,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,N,GWO,GREENWOOD,,1-800-WX-BRIEF,,,,MEI,Y,1940-04-01,O,I A S 05/1973,NGPY3,NO OBJECTION,N,N,N,Y,F,F,2021-04-28,,100 A A++,MAJOR,MAJOR,,HIGH/LOW,SEE RMK,SS-SR,Y,122.95,133.975,Y,CG,N,,44.0,7.0,5.0,3.0,1.0,18.0,,22.0,,3259.0,9068.0,12639.0,61763.0,2021-03-31,3RD PARTY SURVEY,2010-03-16,3RD PARTY SURVEY,2010-03-16,,"HGR,TIE","CARGO,CHTR,INSTR,RNTL",Y-L,KMEI,,Regional,32.33261111111111,-88.75186111111111
95,12417.3*A,AIRPORT,MT53,2022-03-24,ANM,HLN,MT,MONTANA,FLATHEAD,MT,KALISPELL,CARSON FLD,PR,PR,LOST PRAIRIE AIRSTRIP INC.,3175 LOWER LOST PRAIRIE RD.,"MARION, MT 59925",406-858-2493,FRED SAND,3175 LOWER LOST PRAIRIE RD.,"MARION, MT 59925",406-858-2493,048-05-40.8300N,173140.8280N,114-51-05.5000W,0413465.5000W,E,3550.0,E,19E,1985.0,,GREAT FALLS,22.0,SW,34.0,ZLC,ZCU,SALT LAKE CITY,ZLC,ZCU,SALT LAKE CITY,N,GTF,GREAT FALLS,,1-800-WX-BRIEF,,,,,N,1985-08-01,O,,,NOT ANALYZED,,,,,2,N,,2020-08-24,,,,,,,,N,,,N,,N,,4.0,,,,,,,,,,,,,,,,,,,,,Y,,,,48.09467444444445,-114.85152777777778
96,16608.*A,AIRPORT,CLT,2022-03-24,ASO,MEM,NC,NORTH CAROLINA,MECKLENBURG,NC,CHARLOTTE,CHARLOTTE/DOUGLAS INTL,PU,PU,CITY OF CHARLOTTE,600 EAST FOURTH ST,"CHARLOTTE, NC 28202",704-336-2241,HALEY GENTRY,5601 WILKINSON BLVD.,"CHARLOTTE, NC 28208",704-359-4000,035-12-49.5000N,126769.5000N,080-56-56.6000W,0291416.6000W,E,747.9,S,07W,2000.0,,CHARLOTTE,5.0,W,5558.0,ZTL,ZCT,ATLANTA,ZTL,ZCT,ATLANTA,N,RDU,RALEIGH,,1-800-WX-BRIEF,,,,CLT,Y,1937-09-01,O,I E S 05/1973,NGRY3,NOT ANALYZED,N,Y,N,Y,F,F,2021-02-12,,100LL A,MAJOR,MAJOR,NONE,HIGH/LOW,SS-SR,SS-SR,Y,122.95,,N,CG,N,,8.0,8.0,45.0,7.0,0.0,6.0,0.0,333229.0,,46367.0,,17377.0,1010.0,2020-12-31,3RD PARTY SURVEY,2014-08-27,3RD PARTY SURVEY,2014-08-27,,TIE,"AFRT,AMB,AVNCS,CARGO,CHTR,RNTL,SALES,SURV",Y-L,KCLT,Large,,35.213750000000005,-80.94905555555555
97,16650.*A,AIRPORT,ONX,2022-03-24,ASO,MEM,NC,NORTH CAROLINA,CURRITUCK,NC,CURRITUCK,CURRITUCK COUNTY RGNL,PU,PU,COUNTY OF CURRITUCK,"153 COURTHOUSE ROAD, SUITE 800","CURRITUCK, NC 27929-9653",252-453-8032,WILLIAM NELSON,"264 AIRPORT RD (PHYSICAL ADDRESS), 153 COURTHOUSE ROAD, SUITE 302","CURRITUCK, NC 27929",(252) 453-2876,036-23-59.7900N,131039.7880N,076-00-55.5300W,0273655.5310W,E,17.7,S,10W,1995.0,,WASHINGTON,4.0,S,250.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,RDU,RALEIGH,,1-800-WX-BRIEF,,,,ONX,Y,1976-06-01,O,,N,CONDITIONAL,N,N,N,Y,S,S,2021-08-20,,100LL A1+,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,44.0,4.0,0.0,0.0,0.0,0.0,0.0,,,500.0,3500.0,14000.0,7000.0,2021-08-20,3RD PARTY SURVEY,2020-09-22,3RD PARTY SURVEY,2020-09-22,,TIE,INSTR,Y-L,KONX,,Local,36.39994111111111,-76.01542527777778
98,16696.*A,AIRPORT,ECG,2022-03-24,ASO,MEM,NC,NORTH CAROLINA,PASQUOTANK,NC,ELIZABETH CITY,ELIZABETH CITY CG AIR STATION/RGNL,PU,PU,USCG BASE ELIZABETH CITY,"USCG BASE-ELIZABETH CITY OPS MNGR, 1664 WEEKSVILLE RD","ELIZABETH CITY, NC 27909",252-334-5387,"ROBERT POPP, CIV USCG",1664 WEEKSVILLE RD,"ELIZABETH CITY, NC 27909",(252) 334-5388,036-15-38.1000N,130538.1000N,076-10-28.4000W,0274228.4000W,E,10.6,S,11W,2020.0,,WASHINGTON,3.0,SE,850.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,RDU,RALEIGH,,1-800-WX-BRIEF,,,,ECG,Y,,O,,NSY1,NO OBJECTION,N,N,N,Y,S,S,2021-08-20,,100LL A1+,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,Y,122.95,120.5,N,CG,N,,31.0,2.0,0.0,1.0,0.0,72.0,0.0,,,381.0,8895.0,10307.0,32291.0,2021-08-20,3RD PARTY SURVEY,2016-08-07,3RD PARTY SURVEY,2016-08-07,,TIE,"CHTR,INSTR,RNTL",Y-L,KECG,,Local,36.26058333333334,-76.17455555555557
99,17190.*A,AIRPORT,OCW,2022-03-24,ASO,MEM,NC,NORTH CAROLINA,BEAUFORT,NC,WASHINGTON,WASHINGTON-WARREN,PU,PU,CITY OF WASHINGTON,PO BOX 1988,"WASHINGTON, NC 27889",252-975-9302,EARL MALPASS,200 AIRPORT ROAD,"WASHINGTON, NC 27889-9681",252-946-3900,035-34-13.7000N,128053.7000N,077-02-59.3000W,0277379.3000W,E,37.4,S,08W,1985.0,,CHARLOTTE,0.0,NE,479.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,RDU,RALEIGH,,1-800-WX-BRIEF,,,,OCW,Y,1942-07-01,O,,N3,NO OBJECTION,N,N,N,Y,S,S,2020-06-20,,100LL A1+,MINOR,MINOR,NONE,NONE,SEE RMK,SS-SR,N,122.7,122.7,N,CG,N,,24.0,1.0,1.0,1.0,0.0,0.0,0.0,,,100.0,3000.0,1500.0,1000.0,2020-06-20,3RD PARTY SURVEY,2007-09-06,3RD PARTY SURVEY,2007-09-06,,"HGR,TIE","INSTR,RNTL",Y-L,KOCW,,Local,35.57047222222222,-77.04980555555555
100,17265.*A,AIRPORT,BIS,2022-03-24,AGL,DMA,ND,NORTH DAKOTA,BURLEIGH,ND,BISMARCK,BISMARCK MUNI,PU,PU,CITY OF BISMARCK,BOX 991,"BISMARCK, ND 58502",701-355-1808,GREGORY B HAUG,BOX 991,"BISMARCK, ND 58502-0991",701-355-1808,046-46-21.8400N,168381.8420N,100-44-44.6600W,0362684.6550W,E,1661.3,S,07E,2010.0,,TWIN CITIES,3.0,SE,2425.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GFK,GRAND FORKS,,1-800-WX-BRIEF,,,,BIS,Y,1937-12-01,O,I B S 05/1973,NGPSY3,NO OBJECTION,N,N,N,Y,F,F,2021-09-14,1990-01-25,100LL A,MAJOR,MAJOR,NONE,HIGH/LOW,SEE RMK,SS-SR,Y,122.95,118.3,N,CG,N,,49.0,16.0,11.0,2.0,,15.0,,3920.0,,6712.0,4661.0,10870.0,1841.0,2020-12-31,FAA-EST,2021-10-04,3RD PARTY SURVEY,2019-11-11,,"HGR,TIE","AFRT,AMB,AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KBIS,Non-Hub,,46.77273388888889,-100.7457375
101,17417.5*A,AIRPORT,MIB,2022-03-24,AGL,DMA,ND,NORTH DAKOTA,WARD,ND,MINOT,MINOT AFB,MA,PR,USAF,MINOT AFB,"MINOT, ND 58701",,BASE OPERATIONS,MINOT AFB,"MINOT, ND 58701",701-723-2644,048-24-56.7600N,174296.7642N,101-21-28.9500W,0364888.9471W,E,1666.1,S,07E,2015.0,,BILLINGS,10.0,N,,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GFK,GRAND FORKS,,1-800-WX-BRIEF,,,,MIB,Y,,O,,,NOT ANALYZED,N,N,N,N,,N,,1976-09-09,,MAJOR,MAJOR,NONE,LOW,,SS-SR,Y,,,N,SCG,,,,,,,,1.0,,,,,,,30000.0,,MILITARY,2015-05-31,MILITARY,2021-09-02,,,CARGO,Y,KMIB,,,48.415767833333334,-101.3580408611111
102,12766.*A,AIRPORT,HDE,2022-03-24,ACE,NONE,NE,NEBRASKA,PHELPS,NE,HOLDREGE,BREWSTER FLD,PU,PU,HOLDREGE AIRPORT AUTHORITY,1320 BREWSTER ROAD,"HOLDREGE, NE 68949-1571",308-991-1455,DAN POWERS,1320 BREWSTER ROAD,"HOLDREGE, NE 68949-1571",(308) 991-3641,040-27-06.4800N,145626.4800N,099-20-09.6300W,0357609.6300W,E,2313.1,E,07E,2000.0,,OMAHA,2.0,NE,398.0,ZDV,ZCD,DENVER,ZDV,ZCD,DENVER,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,HDE,Y,1946-11-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-07-21,,100LL A,MAJOR,MAJOR,HIGH,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,20.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,10000.0,6000.0,,2020-07-21,FAA-EST,2017-09-28,AVN,2006-05-18,,"HGR,TIE","AGRI,INSTR,PAJA,RNTL,SURV",Y-L,KHDE,,Local,40.451800000000006,-99.33600833333333
103,12794.*A,AIRPORT,LNK,2022-03-24,ACE,NONE,NE,NEBRASKA,LANCASTER,NE,LINCOLN,LINCOLN,PU,PU,LINCOLN ARPT AUTH,BOX 80407,"LINCOLN, NE 68501",402-458-2400,MR. DAVID HARING,"LINCOLN AIRPORT AUTHORITY, P.O. BOX 80407","LINCOLN, NE 68501",402-458-2400,040-51-03.2000N,147063.2000N,096-45-32.8000W,0348332.8000W,E,1218.6,S,03E,2015.0,,OMAHA,4.0,NW,5000.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,LNK,Y,1940-04-01,O,I B S 05/1973,NGPY,NO OBJECTION,N,N,N,Y,F,F,2021-04-21,,100LL A,MAJOR,MAJOR,HIGH/LOW,HIGH,SEE RMK,SS-SR,Y,122.95,118.5,N,CG,N,,115.0,14.0,21.0,2.0,0.0,22.0,0.0,2822.0,,6923.0,13513.0,23007.0,12312.0,2021-03-31,3RD PARTY SURVEY,2012-01-19,3RD PARTY SURVEY,2012-01-19,,"HGR,TIE","AFRT,AMB,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES,SURV",Y-L,KLNK,Non-Hub,,40.850888888888896,-96.75911111111111
104,13386.*A,AIRPORT,PSM,2022-03-24,ANE,NONE,NH,NEW HAMPSHIRE,ROCKINGHAM,NH,PORTSMOUTH,PORTSMOUTH INTL AT PEASE,PU,PU,PEASE DEVELOPMENT AUTHORITY,55 INTERNATIONAL DRIVE,"PORTSMOUTH, NH 03801",603-433-6536,PAUL BREAN,36 AIRLINE DR,"PORTSMOUTH, NH 03801",603-433-6536,043-04-40.6000N,155080.6000N,070-49-23.8000W,0254963.8000W,E,100.4,S,16W,2005.0,,NEW YORK,1.0,W,3000.0,ZBW,ZCB,BOSTON,ZBW,ZCB,BOSTON,N,BGR,BANGOR,,1-800-WX-BRIEF,,,,PSM,Y,1946-01-01,O,I B S 10/1992,NGPY,NOT ANALYZED,N,Y,N,Y,F,F,2021-09-22,,100LL A J8,MAJOR,MAJOR,HIGH/LOW,,,SS-SR,Y,122.95,,N,CG,N,,114.0,11.0,19.0,7.0,,12.0,,1322.0,,8839.0,40810.0,3013.0,4717.0,2019-09-30,3RD PARTY SURVEY,2017-11-13,3RD PARTY SURVEY,2017-11-13,,"HGR,TIE","CARGO,CHTR,INSTR,RNTL",Y-L,KPSM,Non-Hub,,43.07794444444445,-70.82327777777778
105,13487.*A,AIRPORT,ACY,2022-03-24,AEA,HAR,NJ,NEW JERSEY,ATLANTIC,NJ,ATLANTIC CITY,ATLANTIC CITY INTL,PU,PU,SOUTH JERSEY TRANSPORTATION AUTH.,SUITE 106,"EGG HARBOR TOWNSHIP, NJ 08234",609-645-7895,TIM KROLL,SUITE 100,"EGG HARBOR TOWNSHIP, NJ 08234",609-645-7895,039-27-27.3000N,142047.3000N,074-34-37.8000W,0268477.8000W,E,74.8,S,10W,1965.0,,WASHINGTON,9.0,NW,5000.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,MIV,MILLVILLE,,1-800-WX-BRIEF,,,,ACY,Y,1943-06-01,O,I C S 12/1974,NGYH,NOT ANALYZED,N,N,N,Y,F,S,2021-05-26,,100LL A A++,MAJOR,MINOR,HIGH,NONE,,SS-SR,Y,,,N,CG,Y,,9.0,4.0,4.0,11.0,,23.0,,4219.0,,2833.0,3246.0,12942.0,19914.0,2020-12-31,3RD PARTY SURVEY,2011-03-11,3RD PARTY SURVEY,2011-03-11,,TIE,CHTR,Y-L,KACY,Small,,39.45758333333333,-74.57716666666666
106,14484.*A,AIRPORT,WRI,2022-03-24,AEA,HAR,NJ,NEW JERSEY,BURLINGTON,NJ,WRIGHTSTOWN,MC GUIRE FLD (JOINT BASE MC GUIRE DIX LAKEHURST),MA,PR,USAF JB MCGUIRE DIX LAKEHURST,2901 FALCON LANE,"MCGUIRE, NJ 08641",609-754-2714,CHIEF AIRFIELD MANAGEMENT,2901 FALCON LANE,"MCGUIRE, NJ 08641",609-754-6466,040-00-56.1000N,144056.1007N,074-35-30.1200W,0268530.1169W,E,140.5,S,12W,1985.0,,NEW YORK,2.0,SE,,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,N,ISP,NEW YORK,,1-800-WX-BRIEF,,,,WRI,Y,1938-02-01,O,,,NOT ANALYZED,Y,N,,N,,N,,2011-07-05,,MAJOR,MAJOR,NONE,HIGH/LOW,,SS-SR,Y,,,N,CG,N,,,,,,,,,,,,,,,,MILITARY,2011-11-17,MILITARY,2011-07-27,,HGR,CARGO,Y,KWRI,,,40.01558352777778,-74.59169913888888
